1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	1115	-40	39	0	24	15
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	10910	-39	37	-1	24	13
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	16-17	45	42	-47	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
1	15-20	46	42	-48	2	6
